parameter,mean,sd,Q16,Q50,Q84
Pn,44.066159332981975,0.8225447148493404,43.23792254593808,44.07099622995358,44.89180597221498
A1,8596.456464658682,1024.3289500009366,7588.377236528485,8519.820860707187,9598.563441559483
b1,1.0083902668305482,0.07946926911616685,0.930556805026659,1.003784558231278,1.0872582583869044
A2,817.7827054417013,20.641546136104676,797.5413448214022,817.4947101130452,838.0284632112532
b2,36.64090967709101,0.7247508382113856,35.909435527503156,36.62765008316432,37.374772586336654
A3,179.93553871465429,6.6381492428174145,173.31867680527841,179.74105128940204,186.5588376757213
b3,129.28942373226138,3.6188736897282103,125.69523441392946,129.28133645478061,132.9194159084849
Pg,422.9661274715637,10.661034366633517,412.40943882854083,422.89895886623356,433.53405702222904
numax,149.76959312140423,0.26457370059854673,149.5062994987869,149.77441002876742,150.03137354440818
sigmaEnv,12.305808264194443,0.28821523113533715,12.016552145118402,12.303236710344876,12.592363116721906
lnprob,-221195.53485421906,2.235411955731009,-221197.6873379913,-221195.20669167358,-221193.37032746826
