parameter,mean,sd,Q16,Q50,Q84
Pn,80.04470730129778,2.43207676207039,77.6554459716115,80.7814449346034,82.11191743185421
A1,15404.625459552673,5696.150318080514,7435.8386462900435,17721.195064821295,19704.112154841307
b1,1.683448426349217,0.1375781178814059,1.5949872923586266,1.680426457054095,1.781073866498585
A2,675.2949630456105,740.9611061914934,366.9363374513384,382.8144817756647,634.7122561886987
b2,30.185009771163404,10.217813942080554,17.300374846025363,35.078113563473,36.47584902275507
A3,84.44398926259251,35.202058268828,62.24295607527544,68.895189182585,134.70073378369497
b3,129.6232286284085,15.822341497585636,113.45137556375684,126.96373391876037,141.50190546366048
Pg,173.7764742290914,17.056842970054948,164.20615470972533,176.17922820634078,185.5274847102358
numax,155.15430644722005,1.8752079157908546,154.82071856969674,155.6497744333343,156.18324408175008
sigmaEnv,10.831927849634639,1.3707017264157821,9.943170314601412,10.619071559475943,11.396014381747456
lnprob,-217007.09223076553,323.83586432227116,-217379.46112763282,-216840.38500938617,-216837.58947245355
