parameter,mean,sd,Q16,Q50,Q84
Pn,36.89245153237446,0.5241624299037925,36.36742261073938,36.88541390103951,37.415511577333135
A1,4515.068509748845,561.361348966801,3966.7080854560986,4481.615946639907,5067.505762101375
b1,1.7860210666484044,0.1716718419590284,1.6168437509762903,1.7800909617956178,1.9546900271434078
A2,1372.0746674743377,40.357887600207626,1332.1645566087086,1371.073102691794,1412.4766387274547
b2,29.736872568580747,0.6804950976736062,29.05015042964554,29.73404619459822,30.414577392576092
A3,334.23311846006635,13.074229662718457,321.1091670570168,334.22183394272224,347.199705211234
b3,98.13861769085804,1.8066113121328522,96.30711153249413,98.16225513362048,99.9252444510029
Pg,821.1159900626798,20.31571180913673,800.7249691927049,820.952561241749,841.2775167330356
numax,115.00187570085978,0.20616206268852838,114.79792300682493,114.99908805411158,115.20758164429904
sigmaEnv,10.634843029318375,0.2086451895662126,10.427581924380418,10.631387617985473,10.8416959535459
lnprob,-221179.93457722222,2.284917409981037,-221182.12975722138,-221179.59098184615,-221177.74511408192
