parameter,mean,sd,Q16,Q50,Q84
Pn,32.508789036493376,1.3104684149139842,31.188615467002396,32.55101939684686,33.81643879677333
A1,2829.0343759893035,339.871703298239,2491.9005936685844,2805.696251087617,3166.7203949943373
b1,1.3156106178532054,0.10564416124474907,1.2108181594082803,1.3094262208054928,1.4222196947582346
A2,526.2766740808554,11.294466057262001,515.0149650293549,526.315926991273,537.407498477385
b2,44.98064148812235,0.8181665976803051,44.16322572515877,44.96806743849196,45.80534293452407
A3,105.28154121299471,3.3698102893968755,101.90683475414936,105.3027555755822,108.64926136398378
b3,178.39099682013725,7.02474404416271,171.27930068638608,178.40305594513177,185.5017654564275
Pg,248.45839826728326,7.482629383009314,241.11261228436229,248.21382069854513,255.948249909083
numax,175.79015321273837,0.29273184587995704,175.49685024905884,175.79621602598513,176.08272434144195
sigmaEnv,11.293445073397645,0.33438245488990626,10.957251625753983,11.290334251615942,11.627682213512509
lnprob,-213257.1528904699,2.226181594784256,-213259.30938922413,-213256.82386998378,-213254.99654212024
