parameter,mean,sd,Q16,Q50,Q84
Pn,42.49611236729245,0.6352344032038152,41.862403749765676,42.50696041098857,43.13646169543338
A1,6681.8545033510345,1029.9354024600727,5809.824544150925,6698.010960516219,7638.157961403997
b1,0.911591169333665,0.08638610869135861,0.8311384107545655,0.9053447970737574,0.9871998779345932
A2,782.9972961012336,23.10517484480128,760.1909671337995,783.4729698540474,805.8013920125134
b2,34.4259432795222,0.8613952589650289,33.57474040496678,34.422185005739635,35.27765720333138
A3,196.94608408379952,12.22121758995656,184.56592034526741,196.6314710785423,209.54384309032062
b3,100.44075584304362,3.944015755654977,96.2678979327563,100.2354421176001,104.55289175283447
Pg,303.3102814585958,7.291236547529814,296.09760352863987,303.23958397752995,310.45392598139995
numax,135.46212014758618,0.33537757707405763,135.12576961508643,135.46252347332057,135.7935379263032
sigmaEnv,15.093365512705088,0.38763337210319054,14.706714774549445,15.092226481926952,15.480788378342615
lnprob,-215908.93634292512,3.9211689910189618,-215911.06500276682,-215908.05300887194,-215906.12629557034
