parameter,mean,sd,Q16,Q50,Q84
Pn,24.920143496322794,3.8215523393918374,21.220990307291217,25.752341741775354,28.4623712250825
A1,6005.173578118104,982.5637107226845,5305.340141957619,6097.052853808725,6847.689958267927
b1,1.1860219363318767,0.11357679227197308,1.0915505740028366,1.166642557801386,1.2629696279483877
A2,444.96177411356706,11.175826946934416,434.83044887298934,443.8756735571476,454.5674393216334
b2,49.627514693608276,0.9936633864559569,48.652994913709996,49.6630185012264,50.60881472920983
A3,72.70599877530012,2.844576508966093,70.03286391351801,72.46266670891495,75.34786740641367
b3,215.6838745531817,27.82502629836544,188.30266559704125,211.34063125446542,243.88151259283288
Pg,182.67570529404202,5.083324367504271,177.6940571690283,182.58427000625787,187.67223512977333
numax,199.7470664898748,0.37108710976026277,199.38510848030765,199.75708698919738,200.11040779345922
sigmaEnv,14.281612693072937,0.5247277237340837,13.745962948439395,14.279627011259393,14.820689313834723
lnprob,-208627.84721117115,8.693054468826638,-208629.03597099253,-208625.64980901204,-208623.6319198093
