parameter,mean,sd,Q16,Q50,Q84
Pn,66.27187583774835,1.0842370049840113,65.26645658211564,66.32837996821756,67.32057210206642
A1,10827.407707962246,1600.3570221551645,9512.497652386186,10907.286060065991,12271.264773020423
b1,1.0094179679989617,0.07875048301876536,0.9355936502579058,1.0022820598060185,1.0827719273713101
A2,1077.903962504574,52.23778987149549,1038.9405293566867,1070.4130067698015,1104.1776640670785
b2,32.91851880127446,0.7833874132837679,32.148631208291164,32.92363524289058,33.667359827557824
A3,246.0773901516084,12.994360775447946,234.24281188163695,246.269163280562,258.45985992152214
b3,110.14959088338003,4.197061726909616,106.09390050951048,109.91567428227856,114.08210044191124
Pg,555.9894303852337,14.49224911071156,541.8083756040414,555.3939643908186,570.2085114585468
numax,137.35057927933246,0.29000778855768106,137.08191618198103,137.35676523151707,137.631861563867
sigmaEnv,12.461540072743345,0.31036504999575565,12.154380084899627,12.461000206029311,12.76679854997612
lnprob,-229620.33763590598,10.983227330284912,-229620.93768298003,-229617.86007504165,-229615.87529696818
