parameter,mean,sd,Q16,Q50,Q84
Pn,140.744239901648,1.8118679975496026,139.12523999367,140.92243939704215,142.4126279721347
A1,85140.76495974476,24421.54454361793,74941.50764730579,90215.47752566244,103053.34231389474
b1,1.2595358516882011,0.12351211433473677,1.164624291967441,1.2354920152832864,1.3349672679014073
A2,2106.392755494872,3358.5176636657247,1124.648134428966,1193.8695662086072,1307.7608319170274
b2,20.142428440852914,4.780028304154814,19.95897521171513,21.47434813855847,22.694251692129196
A3,248.9748382990139,62.70584103446383,211.30091685453698,236.5171462023915,260.4046635261759
b3,70.71757894145917,3.9807520983277405,67.68385437046562,69.11398955053349,74.41292112116251
Pg,323.7325451872769,20.219114012705028,306.09647194404965,322.3430261624381,340.6508134158888
numax,97.17108190259299,0.5810590686542288,96.63016827943625,97.12618027280841,97.67328493160629
sigmaEnv,10.962554689401033,0.6288536766066157,10.434941104916296,10.99727880454574,11.518058565649074
lnprob,-154682.94380264866,115.21715814400221,-154652.27828376336,-154645.4260084136,-154643.06265155127
