parameter,mean,sd,Q16,Q50,Q84
Pn,19.815490193135922,0.24236900595476224,19.579481134070534,19.80664786519764,20.042076504668614
A1,31568.70129601364,6093.082696673324,28113.287008034575,32479.383972583593,36457.403888454704
b1,1.0060562664257342,0.1120651227976417,0.926550877425618,0.9817268479850894,1.0581816795245398
A2,1541.261451812798,54.632452601301,1487.5575163499975,1539.4207467661718,1595.1857947209844
b2,20.746503408921235,0.5862840206331051,20.167082759972818,20.74301237397881,21.30888011330165
A3,296.3635179846161,14.593464987990837,282.1776044581126,296.30870662261833,310.6836475628066
b3,72.74135677366795,1.1329492662432261,71.62184772364978,72.74128508524566,73.85498575225417
Pg,521.936583522723,16.747792226654504,505.8256169702192,520.6582358995357,537.9838488640667
numax,81.63312084240053,0.29078858241955446,81.36853055765356,81.66025397706964,81.90706810185726
sigmaEnv,9.531118148383577,0.22396144959859088,9.313323962667507,9.52727250683247,9.750616866538135
lnprob,-195047.30945747258,14.660799022120015,-195047.10449603255,-195043.14508611825,-195041.0762497976
