parameter,mean,sd,Q16,Q50,Q84
Pn,37.26288487680222,0.7020776897985979,36.65588694128966,37.13924756408408,37.834534296790046
A1,35979.611288861866,12126.78973923911,27870.357731475768,39430.76235958158,44806.389894423235
b1,1.2609277267664678,0.5922938164104741,0.9810475647095344,1.0538786971793197,1.2475447961053059
A2,2540.0509211296444,141.17275276620805,2435.8313173786405,2536.123462704103,2642.131396858614
b2,22.058082224202018,0.9335399142423008,21.30175790291342,21.932045893308718,22.690065385857316
A3,525.0279218814505,40.25498944046858,500.00200916450325,527.0986421265843,551.2959928382443
b3,78.55913948874733,2.048042941599163,77.13599540811826,78.41512209304383,79.81141681870282
Pg,978.4919341215668,41.07381040772047,949.5214886862867,979.9634495103136,1011.0137815191231
numax,92.61943654422545,0.3287360665387204,92.37115323265688,92.66664011677807,92.89778170026338
sigmaEnv,10.23583649884296,0.28506480677395996,9.973054294808943,10.206797598181579,10.489813229517248
lnprob,-218451.7939981288,104.46488260719595,-218425.83578062724,-218414.66239820956,-218412.42393922075
