frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,n,l
52.53704234417778,0.4152048971564948,NA,0.002045579043692232,0.209205686698718,NA,0,6.971738906516713,3.2262211160141305,NA,NA
52.70542624317913,0.2539432203834342,0.0020976883453269804,0.005442668519962483,0.16535729449179462,0.005469756435573913,0,9.785486173014576,7.48381656103993,NA,NA
52.78275372067844,0.2893240111466628,0.004492984854430734,0.005807550488231275,0.11764148580079256,0.004195985782121106,0,5.930401918600128,4.471018603782795,NA,NA
52.85916018882866,0.47655512348465184,NA,0.0016933474034164504,0.22176349458303524,NA,0,9.184223969427768,4.876596768690433,NA,NA
56.83420967445983,0.63291752903093,0.04702657934447724,0.022574668219477144,0.1058066876147642,0.024760261399533377,0,2.7114461598167385,25.756485309049822,NA,NA
59.04495198418836,0.47194768042090035,NA,0.0016365918005820871,0.19877203133637256,NA,0,9.007492138737929,4.9194861942633,NA,NA
60.48081213384896,0.9144680944376133,0.03469147505824216,0.01170855529662757,0.11839499220605881,0.013847564844715145,0,7.672987248552418,93.35578267902383,NA,NA
60.64379502062861,0.38559744321375283,0.012171712552380611,0.01289367120813174,0.11897104801950943,0.009496062295201418,0,3.888362364424288,3.479429738017643,NA,NA
60.70339603720238,0.4545194274698828,0.0019677682821868103,0.002581791189845302,0.2412101463615567,0.0022444106460728645,0,33.41804759108776,21.203079777764287,NA,NA
60.932081847818345,0.39053546749348234,0.0019677682821868103,0.002530300777031781,0.23151947949175306,0.0023052955519617495,0,24.671589729929906,15.114662562937156,NA,NA
61.33550085846345,0.3194832371299616,0.0019677682821868103,0.0021449538219192868,0.16294713657290052,0.0019280356617135965,0,16.51095994107311,4.190067126861322,NA,NA
67.19510237518607,0.5394377152900204,0.03838377894166932,0.023947287772194223,0.09958779611265418,0.018058188235837117,0,2.413153857141371,15.240868932554804,NA,NA
67.80775202371593,1.041508899823029,0.013402047836865324,0.006081480469342488,0.17527745777264894,0.0054907727774179006,0,25.763504286867715,151.82312205201924,NA,NA
68.07845317778985,1.5514182835151304,0.01162723590423731,0.00478142092030559,0.2628846021152217,0.00471100869703234,0,65.89181250944631,399.7648306619485,NA,NA
68.32202207772572,1.0947043140607309,0.012094940341202875,0.005388647401796237,0.1920313846704427,0.0056333032321675145,0,31.538428969560652,168.16865750897887,NA,NA
68.6213567447632,0.7116443872649452,0.011381436771954767,0.006070820229802467,0.13959548813058142,0.00589182037951535,0,14.163777445242468,62.124009387753176,NA,NA
68.95104097419599,0.4022574207896355,0.003629155486400268,0.004053415522881006,0.13485380855236967,0.0029126355460021417,0,14.192296680849825,21.045922640503704,NA,NA
69.6253813261427,0.37783450666243745,0.00518016240103472,0.004357674754217105,0.12358475143763359,0.005084980784987466,0,8.772229572033867,12.250234329003433,NA,NA
71.03409019265435,0.4236426268722106,NA,0.002043364123654003,0.18791974355091773,NA,0,7.2579752771150865,5.32127428752392,NA,NA
71.39063328449517,0.3958508271819295,NA,0.001753367548514035,0.22937242112898842,NA,0,6.336935599301781,4.629373431236672,NA,NA
73.26623160205803,0.49312927942047924,NA,0.0019185659276177067,0.22958766676546372,NA,0,9.83417106990375,7.631726709367285,NA,NA
73.35259356809308,0.48735314857462836,NA,0.0018459947443274206,0.23764477587415217,NA,0,9.605140730140457,7.346131099109698,NA,NA
74.12002850127627,0.4201975224471504,0.010998755857498033,0.008423955926109635,0.1093297709405819,0.007819888126854252,0,5.109913401291444,10.517785313850254,NA,NA
74.45845603248458,0.41718004697936933,0.025407248799827083,0.01638581306048757,0.10929484596901023,0.021490382737281467,0,2.180416923746685,5.9016985360576655,NA,NA
74.83206190776053,0.3637968183073968,0.0019677682821868103,0.002540781930203541,0.18884455782557574,0.00216823648635208,0,21.408880806809364,16.320270867092404,NA,NA
75.03493988767107,0.3652020042273669,NA,0.0030056597689065954,0.21994838185614507,NA,0,5.393646563739473,2.340528225620801,NA,NA
75.21685456793739,0.5307372377689328,0.007312272462367541,0.004915965858197912,0.1381995671250829,0.005852058460559945,0,12.26187491954778,28.168235614581135,NA,NA
75.32458353947935,0.6174348080952327,0.006392648560781358,0.004370575825494311,0.15797199074900745,0.0044412654310336365,0,18.982417298774763,43.39273219692768,NA,NA
75.59640055184975,1.4288423517354745,0.004978567131997781,0.002897979592885449,0.3723940131576104,0.0031038206090765693,0,130.53121745122598,272.2570931601076,NA,NA
75.6991425857938,0.9485754237609993,0.009049323179488677,0.004868318930623739,0.20100573138825714,0.005417630314590785,0,31.650295259954714,77.15211520141929,NA,NA
75.92210714950026,1.8505524394752633,0.01064168048817734,0.004667947469486341,0.3329243554728423,0.004804144199513402,0,102.43366332243168,279.8631279713809,NA,NA
76.02063942568421,2.0381374425241163,0.007232369508694879,0.0038077062598224688,0.42895669482736887,0.0035931859180624234,0,182.8253677496473,313.92360814901986,NA,NA
76.23968491033465,1.7179848063429257,0.01487048182454462,0.006071069689216447,0.26751037543924217,0.005848416984222601,0,63.17768732515354,297.72574148881904,NA,NA
76.34311725156084,1.1122825483054186,0.009726235358153253,0.005195184658419481,0.23008121025289965,0.005616138435845974,0,40.48886467821907,72.53035794315474,NA,NA
76.58605686917605,0.6184139804997368,0.00492516070038446,0.0039409283839811175,0.1673337721380172,0.0032286804416259535,0,24.716576716623436,46.714608676627904,NA,NA
76.69783779246244,0.3032837663263951,0.0019677682821868103,0.0027748174431554058,0.18650893239695077,0.002420092153701786,0,14.879025933621774,4.270371119991978,NA,NA
76.96763020861624,0.3246456787517779,0.0019677682821868103,0.0021094327161913415,0.15421597833897843,0.0017632961637254684,0,17.048863131946742,5.5713542793819215,NA,NA
77.11780901249739,0.3562819173139645,0.00346151499824478,0.0034560653513046108,0.1633643767313193,0.00492924223350174,0,11.672703959628262,8.320507498961888,NA,NA
77.38890095687873,0.2932026342273488,0.0019677682821868103,0.002080324371469771,0.11956497737610788,0.002119400453138652,0,13.906310014613641,22.570894645543376,NA,NA
77.54213580461044,0.36152098008951755,0.0019677682821868103,0.0019897252292551985,0.1636886180839705,0.0016669145245713267,0,21.141859515318245,9.49983103649356,NA,NA
77.98640093448869,0.38777856275843176,0.011373170676109705,0.010308624843505903,0.10974198568915687,0.010893882483003915,0,4.208585591679834,8.542880205481197,NA,NA
78.23530797216743,0.850843425351278,NA,0.0015335429791300602,0.3358631147680773,NA,0,29.276251852873703,3.018943123452118,NA,NA
78.96260522938141,0.3720360211828719,NA,0.0032100479546548683,0.2198586253963106,NA,0,5.597397662376757,3.3306583188787044,NA,NA
80.25703982701044,0.5253654344479468,NA,0.001489542639190959,0.1901913804707005,NA,0,11.161926832287794,9.800855478604717,NA,NA
80.71168889971241,2.113022935215761,NA,6.84037893846824e-4,0.8525325999786426,NA,0,180.56127050093443,13.157715162691602,NA,NA
80.96185910227223,0.5079800567326981,NA,0.0013496991890202695,0.27868378913249847,NA,0,10.43540970104519,11.667517546540694,NA,NA
82.17002754234117,0.5507856119501795,NA,0.0014206366315333144,0.1755466613173004,NA,0,12.268214295946388,13.95622326153898,NA,NA
82.64993373983944,0.5553990518639222,0.002422917034895591,0.002041564841996541,0.2622377467606664,0.0026418317937489146,0,40.52489068189634,29.439899230950687,NA,NA
82.85784085052165,0.7365507661280346,0.0038404461328616,0.0032386759909492032,0.2040447896175791,0.0024175730412336937,0,44.964919528637495,93.44566902088263,NA,NA
83.12450919598145,0.7983235691473457,0.011038006268520582,0.005798784195294386,0.1554653123880123,0.0057963218921158865,0,18.378810229392034,74.72726116669583,NA,NA
83.31308187128921,1.066534370467325,0.007520428222797007,0.003938329260176767,0.23114331097252355,0.004307249365405762,0,48.14567370233868,145.67847733871895,NA,NA
83.55838668534406,1.1015299447036515,0.020589077322999718,0.008408814218488481,0.17194004322399878,0.010034134268914753,0,18.75883477704769,78.94709531449553,NA,NA
83.71270318024186,1.594719762070695,0.02209611535627443,0.007560594227519794,0.21264047873539724,0.008371764809661335,0,36.6355698347216,245.58764490778776,NA,NA
83.93468588417458,1.5523488465532902,0.0131037740466924,0.005425024273744261,0.2565688845593765,0.005585552794895064,0,58.53725837376985,233.57112496201808,NA,NA
84.06100338690312,1.0635989453279178,0.012724875358391364,0.006259907581106188,0.19384366959036028,0.006066768016134369,0,28.297781329445137,85.480193230238,NA,NA
84.32145069859565,1.081014277128344,0.01067937499094269,0.004973377453223457,0.2003800835414471,0.0052046674290188895,0,34.83109682061451,159.32583208852884,NA,NA
84.49360841088145,1.1162212132711935,0.002538167587655058,0.0020867082879076977,0.43895582714026515,0.0021511325339077176,0,156.2537241389893,179.68450797349033,NA,NA
84.79738191818598,0.645481648241121,0.0019677682821868103,0.0017243223986693952,0.23890671433170296,0.0013441336589251733,0,67.39752831936141,70.38903770305296,NA,NA
84.97784346349546,0.7741663319451152,0.0019677682821868103,0.0014099995584759852,0.2200765335091102,0.001033835616387495,0,96.94931203413398,198.85463027130027,NA,NA
85.30463526336663,0.323592759902134,0.004582713794226651,0.005667278659003994,0.11851196126050337,0.004399074932170197,0,7.273190864347881,6.340110887211267,NA,NA
85.49159892036583,0.4294320532381609,0.0019677682821868103,0.001905917245105171,0.19971587273691374,0.0017209656389783631,0,29.830812765141506,14.18093646608213,NA,NA
85.85410511670702,0.41602529399243476,0.008707440544942466,0.006994062753935357,0.10940226658252619,0.0058843561307361176,0,6.327018173422402,13.95718783432676,NA,NA
86.00814423908687,0.24494329955828115,0.0019677682821868103,0.0018834670615177,NA,NA,0,9.70526278014916,6.058104858462684,NA,NA
90.31644800648522,0.4061610876131504,0.0019677682821868103,0.0018801343076010177,0.17506386965795678,0.0015692351586031727,0,26.685343527202413,14.851913853168298,NA,NA
90.99411121188967,0.6427828329298939,0.005484618233409987,0.0033970873004199147,0.17884932852634935,0.005118812859164803,0,23.979065992345898,55.99226949439981,NA,NA
91.45520959840727,1.0164312964827724,0.036950475896278215,0.011639420807516142,0.12326120285763369,0.013904374712530134,0,8.899920938100387,112.31400282424329,NA,NA
91.83035333739332,0.8301393064295327,0.035856019697784326,0.014705100775199076,0.13380549324144522,0.018240809627157167,0,6.117725764233948,31.00331051217472,NA,NA
91.93619758032777,0.7162017061511456,0.034104916240157775,0.01707739378155563,0.13062337901040094,0.017749049370415722,0,4.787445494985379,14.934944531345536,NA,NA
92.31009515151884,0.4313614375013349,0.014215974264245519,0.010549541299295445,0.1168848512983151,0.011187668050124664,0,4.16635368069057,4.840202524432243,NA,NA
92.39606710257773,0.5214918556249944,0.02075876475243278,0.013705861051210893,0.1203735450308768,0.013278347844181096,0,4.17007321907085,10.844558447515737,NA,NA
92.8989252123311,0.4439257595521325,NA,0.001714874726182154,0.19001523459091507,NA,0,7.96960639382153,4.151424764317198,NA,NA
92.96998697357628,0.6652389124556392,NA,0.0015649713611091923,0.2669240198191791,NA,0,17.896638664610702,16.246300963633985,NA,NA
93.55857265181345,0.3929219006165798,0.004143463497581115,0.0034229258835697376,0.14675893074295615,0.0050886556713296794,0,11.860393068269717,13.413662311955704,NA,NA
93.77923495493964,0.32061821386571476,0.0050624874104768635,0.0051316999113091765,0.11537167890377276,0.0062889696000881755,0,6.463422590719686,4.6995996388268395,NA,NA
94.15037368621518,0.4641615866609529,0.046973501643102836,0.03361678271285852,0.11692326609360179,0.03647967988820027,0,1.4599419354810372,4.91429304355006,NA,NA
94.79490253704792,0.30587640480253714,0.0019677682821868103,0.0022128833004810243,0.16560459992192053,0.0020787156581797825,0,15.13450165444147,2.552383813261258,NA,NA
95.60923834604299,0.6072204956742661,0.0075515213092209,0.004883335821674311,0.14653575093437565,0.005380703166723042,0,15.54205777501231,45.97180936609038,NA,NA
95.67576095937702,0.6240723531514071,0.002032628836018179,0.0019348443399372186,0.28813028988517886,0.0018086380330742534,0,60.990463214468704,34.11133902484107,NA,NA
95.91591732253231,0.3680436247957698,0.009894742719367557,0.007803004544754713,0.10913887216723057,0.009108720824487706,0,4.357568468548491,6.019822825977826,NA,NA
96.16514446858469,0.5097328524676525,0.04702657934447724,0.035088143105638236,0.10380844288808597,0.02493132541294944,0,1.7587009059923533,10.55874590136591,NA,NA
97.32069520426161,0.5240122920727665,NA,0.0015281045078907596,0.2168567422956338,NA,0,11.104503086750977,9.450151555276534,NA,NA
98.71584538968261,0.3804495121905123,0.023697368410281736,0.025389465845209222,0.10272699913806631,0.015423740265017348,0,1.9442140181026264,2.7400672108851722,NA,NA
98.80300145065219,0.35899542114813754,0.009422181231943601,0.00916843050516531,0.10986243161188172,0.00882589859255583,0,4.353880376264558,4.2420527988506365,NA,NA
99.4043076261832,0.7420512445853152,0.0329334113407709,0.013191124141974828,0.10910131282337289,0.015040768667578475,0,5.322077622017848,52.77833334926254,NA,NA
99.8815722827897,0.3905890337313859,0.009160480966988084,0.007171698003931501,0.11911058886507866,0.009158016607034483,0,5.301172570237941,6.1028703429055895,NA,NA
99.9622169947275,0.552742653816497,0.010306274115139204,0.005872903286519703,0.14339758903401198,0.011411480722535028,0,9.436140458269541,21.364120271640786,NA,NA
100.43682449953141,0.5510273488130232,0.010689888688602317,0.0063058532298272485,0.12454551637437578,0.007706441098668605,0,9.041141227646948,30.303774530926603,NA,NA
100.54279296904237,0.36409026413610257,0.009572467515800074,0.00760964716479584,0.11363991035958287,0.009711779622440563,0,4.408028136478074,5.577384662372424,NA,NA
101.11029482135368,0.42068236156992284,0.00998320498593564,0.007501913865207256,0.10672005371112346,0.006694781139984686,0,5.6427231792844665,13.522592403325689,NA,NA
102.54153287228708,0.5231344616749598,NA,0.0015344916741344898,0.22308258375957715,NA,0,11.067329510303816,8.560076709032728,NA,NA
