parameter,mean,sd,Q16,Q50,Q84
Pn,33.59271136087998,0.8684495923453606,32.91497154516791,33.45506175200956,34.11782110525722
A1,40260.2149607277,13039.361557645409,27197.905523338573,44437.85307973668,49852.98353656366
b1,1.4613060117960852,0.221140647197517,1.3181298149128358,1.3856466763177056,1.5761775531556117
A2,1645.2204202749674,201.29054861681675,1539.7554855418591,1596.2972863187213,1678.59822684517
b2,24.27781966957226,1.2342790933184604,23.631126805721006,24.22682664549182,24.85989476556691
A3,220.19446775734914,17.53509995382394,208.88359583463918,218.99024038383055,229.6132608888052
b3,93.98231341823872,3.4637950349215445,91.70471666072257,94.07325170351592,96.38426674089546
Pg,321.3551754908881,27.15962694672622,302.82693667601626,314.2103507433986,332.413129814681
numax,107.15476015067784,0.4432127966380874,106.79723627601692,107.19717084697044,107.551529876104
sigmaEnv,11.040066434785965,0.6944312036298147,10.585274202442848,11.132659108646227,11.596268185223243
lnprob,-178153.25396785082,107.71505142615307,-178151.4015546462,-178110.69299091524,-178108.3865391924
