parameter,mean,sd,Q16,Q50,Q84
Pn,163.82481454826217,2.9191923082634097,161.22335814155298,164.0485229955935,166.53248126641932
A1,30504.54717667665,9239.599320773843,24371.228590249928,33027.16028386271,37293.54050861657
b1,1.070125811430396,0.34043031005081187,0.8990255277477333,0.9566501749963313,1.12508132022206
A2,902.4161696691469,77.90129717225628,883.0887562826058,921.1988920961479,951.0392534020986
b2,35.99848482421587,1.5163267772749305,34.804056316845944,35.68525142658088,36.94924171272627
A3,154.85206186710428,9.777543083531416,145.86148281438741,154.42759821937577,163.56670875055008
b3,138.35316205570481,8.554860028906974,130.4027938499464,138.1902067624377,146.19444388743023
Pg,445.2483610789499,23.178262130919826,426.0149837407081,447.6776201108343,466.19228044644433
numax,146.26722563166535,0.43838584450948587,145.85735514447498,146.24487379169028,146.6559835206005
sigmaEnv,10.577430650970095,0.5362362474847219,10.08918366078877,10.524232132712374,11.030745056592838
lnprob,-242238.77949647716,78.30497460304477,-242222.9230382078,-242212.54030681378,-242210.2696299632
