parameter,mean,sd,Q16,Q50,Q84
Pn,48.69253837685978,0.9752829302057604,47.76573942381257,48.71211375368859,49.64521938295388
A1,7573.98151456608,1964.15314147347,6215.303366488441,7925.758319512305,9163.072754046858
b1,2.022338619274807,0.6838921128876485,1.5705077663639113,1.8103906960582008,2.264919516012744
A2,886.7052830336576,35.90543680043428,856.4523787888395,889.6128804441616,919.3949344147003
b2,35.908063931536276,0.7756238818858586,35.219520360201635,35.821379371571524,36.5324540481683
A3,59.36442836592586,2.8138960392667296,56.60194046993678,59.4566060955806,62.161041866124194
b3,157.7552065537523,4.123190117855198,154.26900803312682,156.5770327418889,161.22175906921763
Pg,186.51692822786327,7.28535504544678,179.8297334892683,185.7514889656673,192.92206066627293
numax,215.33925677361592,0.3491074792293293,215.00010864269439,215.33362931954693,215.68455119349508
sigmaEnv,12.837055617188149,0.39184685170982586,12.464593220398621,12.834107697847802,13.217399871551823
lnprob,-213062.65994047356,24.86247750986398,-213060.1958524046,-213054.93479261186,-213052.63504488303
