parameter,mean,sd,Q16,Q50,Q84
Pn,32.46610005094082,0.6103441462211928,31.872400805424114,32.46029727452347,33.079342992354405
A1,9258.06257443129,1177.1683967059816,8175.3430746949125,9240.60517035504,10382.36076389405
b1,1.1636950852013044,0.07746763398852459,1.0896800639622177,1.1592809805656341,1.2355651640689826
A2,805.7337393024178,21.273416940111815,784.7136787159452,805.2983583481509,826.7794906344644
b2,33.267098316278044,0.7026584759036213,32.57440484183452,33.25760575143507,33.96957283679363
A3,180.23245111896728,6.765154570153858,173.57758713066121,180.06040065677,186.94070187496183
b3,119.06508479789841,3.0380195789477087,116.04130107553266,119.11084622304493,122.04679183779636
Pg,329.33339232929944,8.850235020453354,320.49988563229954,329.17405376231744,338.1940835499582
numax,138.7331899858448,0.28454722570787166,138.45095065454933,138.73439805524504,139.0146012699968
sigmaEnv,12.286046973713871,0.29706749428145446,11.989671696640345,12.282191001470567,12.58345054772905
lnprob,-211119.58077483397,2.886427594561441,-211121.8256387093,-211119.03292846878,-211117.1017327925
