frequency,linewidth,height,snr,AIC,amplitude
52.908799200354046,0.13905041213119487,1.6353414685905077,3.4529873071646526,3.4225759070104687,0.8452113129779172
54.691578584302256,0.0039345279770391355,10.121587136847989,3.6309196114127396,6.584269195816887,0.35370855528245126
56.52551940752492,0.01125747390205781,2.790235925932348,1.6265046703475783,6.219846828978916,0.31413467230072867
56.631777781402626,0.0039345279770391355,23.32365188046216,8.720061489224792,67.78533107833937,0.536932300206898
56.738036155280334,0.0039345279770391355,16.805775681411706,6.182047686139249,35.31833102305245,0.4557750385140271
56.82068155718522,0.009455269480702562,2.778045333532818,1.4779812289790526,9.853687522925611,0.2872642332223993
56.88364948244608,0.0039345279770391355,10.124451452497334,3.631998022857469,10.960344675120723,0.35375859986883035
58.96159101605459,0.060860042757878006,5.712220597298853,8.332742849152263,79.83381599306449,1.0450655900884438
59.9533358389132,0.04241708071257462,10.592415984552066,13.19263649554177,225.7169043924223,1.1880722117970859
62.92857030748902,0.005799506445471844,4.787989726552007,2.027060396139228,3.5214928171844804,0.2953568577633996
63.3063778590542,0.02877679201447526,6.719886681692732,6.681365371257312,70.05071026162477,0.7794299685159722
63.526765597467225,0.02359141903452697,14.19861990119332,13.205376737140963,140.6733761041396,1.0258291487413775
63.75502432653786,0.009455269480702562,9.920679063156491,5.621448030516206,34.782127024074725,0.5428534371952839
63.821927747127525,0.007637347494116069,8.936167695177922,4.505626472354476,14.528139431786258,0.46304357978619487
63.979347560279685,0.005799506445471844,15.92986137376352,7.157809590956434,33.85884153062216,0.5387365642788609
64.06986395284218,0.013046711725995846,2.157981617523309,1.3415563979177936,2.012168822984677,0.29740573575395485
64.25483223329596,0.0039345279770391355,9.462973561261183,3.3833621699344705,6.675365124610835,0.342007057924591
65.96283720599689,0.09705237949872884,7.755793699832304,14.658534771183298,287.23048322869727,1.5377691870018597
67.00574346812996,0.07246016038180926,25.09742700249028,43.1557171206794,1117.7305364874992,2.390227186094389
69.97704244137697,0.0039345279770391355,33.40302803966012,12.712592207377066,60.96733653413685,0.6425607212719044
70.14626874051555,0.0039345279770391355,13.386852572304688,4.869229463422996,24.312960488059616,0.4067808463014243
70.22104315176281,0.0039345279770391355,16.58687282983857,6.097563178041607,7.810390343918698,0.4527969707455126
70.47685034813509,0.005799506445471844,25.782985080889627,11.864732504228368,75.87067211657268,0.6853888779849718
70.61852817997203,0.007637347494116069,66.22013113327361,36.86991886541941,316.5642169418352,1.2604952984829234
70.77594799312419,0.018353708270992825,14.330740942432666,11.695016646217388,231.7420538677543,0.9090152542203197
70.8900773576595,0.0039345279770391355,86.38658976222136,34.46127847031076,228.82106143522833,1.033342805718396
71.05930365679808,0.005799506445471844,39.11736554004333,18.376384858056397,130.76284371409565,0.8442192548644644
71.15769104001816,0.01125747390205781,40.22797799147222,26.76306377990994,217.79713202831044,1.1927777045918437
71.28362689053989,0.0039345279770391355,113.22606719418788,45.77734529788259,237.5644296100072,1.1830264825597596
71.49614363829531,0.013046711725995846,13.915368705810915,9.487314893703187,62.2689769576391,0.7552188627896819
71.61027300283064,0.0039345279770391355,32.683953889586505,12.425526480641057,48.50986016556999,0.6356068218990799
71.95659659176539,0.014824923621403653,2.0122033197519618,1.332676318069996,3.8411382794802194,0.30613085130326095
72.0667904609719,0.005799506445471844,6.3068954233534535,2.706794730290021,6.6830489876447245,0.33898327328713707
73.18447113435224,0.018353708270992825,8.809489822933063,7.018067781434082,34.956922848657996,0.712708974703725
73.36550391947722,0.013046711725995846,46.19743599461798,33.42526039835235,310.69615457954205,1.376050605696431
73.4560203120397,0.01125747390205781,48.11018111825278,32.29186296691461,225.61846917030198,1.3044093605999834
73.58982715321903,0.005799506445471844,13.75230268583837,6.134541335483208,8.381750133543392,0.5005623320961765
74.38873270496626,0.06749978285668587,64.12941272404883,111.31449064830922,3361.52281641656,3.6876929719317335
75.67957517281397,0.01125747390205781,6.549353218307624,3.9825794794859206,24.533676112601825,0.4812764569699761
75.75434958406123,0.005799506445471844,8.917172621098622,3.8932824580254226,7.062060121184913,0.40307330932004737
75.90389840655578,0.018353708270992825,5.247542737720008,4.074553697294493,15.26285116293002,0.5500660493821605
76.89564322941439,0.018353708270992825,18.73399344474804,15.492635784925998,116.79092778447375,1.0393265711948485
77.0884825005258,0.009455269480702562,15.016188683567808,8.685239957062086,33.00409865122492,0.6678697144858379
77.28919276229479,0.02359141903452697,5.999838295454557,5.347081345208544,28.14829916571034,0.6668401515261518
77.48596752873499,0.005799506445471844,23.00373115402829,10.526157130795252,56.83478452228883,0.6473953798563931
77.71029076247683,0.005799506445471844,101.46518871314088,49.96985174931995,348.6712903165899,1.359655825521377
77.86771057562899,0.014824923621403653,15.787255151805477,11.578857998671689,69.62567215219315,0.8574809543536227
78.03693687476755,0.020106278900420434,62.116882905944564,57.17186228403919,562.422287608606,1.980822747311817
78.16287272528928,0.01125747390205781,32.11874298550778,21.131200857415443,19.015667047104216,1.0657974598773277
78.32029253844144,0.02877679201447526,64.8439852659148,72.1323630704899,1055.5169184078768,2.4212017242649435
78.4855833422512,0.01125747390205781,19.986529444811268,12.843989582366124,8.080550430277071,0.8407446349319747
78.72171306197944,0.007637347494116069,69.17859107699914,38.60058752788608,239.6518953754785,1.2883446795046114
79.04048818361258,0.0039345279770391355,96.67444297867323,38.78079987774165,173.27059152754373,1.0931432928537446
79.14674655749027,0.013046711725995846,12.166630047533634,8.24006080404165,26.570858057733858,0.7061722069743354
79.4615861837946,0.0039345279770391355,24.70067817042255,9.261165446721515,21.09767141462362,0.5525552299039955
79.5717800530011,0.013046711725995846,9.25147922210955,6.181301228350654,21.131069362359995,0.6157877689453966
80.65404126842222,0.08069405909112358,27.536567879392816,50.319707221229635,1122.31435877669,2.6421083406563
81.61823762397918,0.07246016038180926,62.22730083488941,111.9232079499413,3079.164273865921,3.76370055916109
82.82643468992202,0.005799506445471844,9.635293427221619,4.222985357243387,2.0865342422912363,0.41898929448090533
82.94449954978614,0.01125747390205781,6.300637072479837,3.8239992749095717,9.179549798878725,0.47204960968434584
83.06649990497905,0.014824923621403653,6.045792750858541,4.228320784061399,45.84602340128913,0.5306373267230421
83.17275827885678,0.01125747390205781,7.021915679652134,4.28469703491647,40.40437821857631,0.498337094540084
83.31443611069372,0.005799506445471844,13.089537056111787,5.824633533337486,11.304100815526908,0.48835158041034565
83.73159861554694,0.005799506445471844,6.7078465160676375,2.88767593715549,4.337598545876972,0.3495924239987043
83.81030852212302,0.005799506445471844,15.85654170906464,7.123237026385736,21.15948950463644,0.5374953249663704
84.7823758683376,0.0039345279770391355,39.352585082180305,15.098960937238337,80.68640656276693,0.697441665075016
84.8728922609001,0.0039345279770391355,49.756813401760596,19.31398403844389,91.54518867929437,0.7842373726499453
84.9673441487914,0.005799506445471844,27.07848225615576,12.49118105362615,44.78345026731404,0.7023969439750856
85.29399026108212,0.04241708071257462,11.286627328618263,14.101525611770352,234.79960460976145,1.22638665714898
85.6599913266609,0.0457935147741852,34.48370095935909,47.39348552053061,976.8583607432156,2.2273263785573265
86.01025041092444,0.039028478046732006,14.63746370397124,17.73637473536303,222.00869387422426,1.3396725535198442
86.45496138307931,0.016593551459213814,9.043287028338938,6.843491595535105,31.087549594602024,0.6866062734947855
88.08819194453295,0.09705237949872884,12.524918190337628,24.240839435259346,891.5315144033884,1.9541841169542176
88.65883876720955,0.02185198341394411,11.418402165472662,10.093502909561698,56.39499501217506,0.8853663973754863
88.85167803832093,0.016593551459213814,7.578086358530878,5.684720837613435,35.20605506560969,0.6285276454421932
88.98942037482908,0.013046711725995846,29.88787888031321,21.16341863749041,293.2049779939334,1.1068098536575661
89.08780775804917,0.005799506445471844,28.553555101637933,13.206271199488839,92.2451552052953,0.7212744499991911
89.1271627113372,0.0039345279770391355,31.559001272222847,11.977057322547566,62.85962682982063,0.6245725322289971
89.20587261791329,0.0039345279770391355,35.63670028150463,13.60623525479428,57.087710349944246,0.6636972183778034
89.26884054317415,0.01125747390205781,10.326932986451418,6.422912274714819,112.12212685665872,0.604339651999595
89.8001324125627,0.0039345279770391355,11.687226162054165,4.222531518552303,9.879227247503877,0.38008171703331867
91.48452441329081,0.0039345279770391355,27.55748140123612,10.388437155150166,52.102961025615514,0.5836345814100031
92.02368727333695,0.02877679201447526,7.361484052786678,7.352414539023548,38.224242384887475,0.8157908184427439
92.54317265673907,0.007637347494116069,30.615725172757045,16.407173025641626,174.66081391397893,0.857074328858377
92.84227030172818,0.009455269480702562,7.322537638488777,4.0873058845033485,2.0713453177304473,0.4663829854974914
93.0508515541548,0.0457935147741852,12.256093276184119,16.003220895741983,270.84511486329575,1.3278620350452268
93.45227207769281,0.04241708071257462,9.681487701130996,12.004514265738631,160.5229634343632,1.1358379452525091
93.95995097510851,0.005799506445471844,14.083592376131541,6.289731496100482,27.98520875388931,0.5065556659689023
95.15240605973614,0.0039345279770391355,14.728792581024436,5.382742563055925,15.674736678221961,0.42668249737333114
95.235051461641,0.01125747390205781,6.973739947358034,4.2538501410536815,23.975395794579526,0.4966246648181126
95.7151818917551,0.09705237949872884,2.8722369322110217,5.167963501261905,202.63217851483932,0.9358110334415513
96.4078290696246,0.016593551459213814,6.422035192677318,4.778175718389453,47.01545157214423,0.5786033584921555
96.58886185474958,0.014824923621403653,14.822700820776198,10.837534653404647,129.11050089755736,0.8308733705922023
96.73053968658652,0.0039345279770391355,15.577562846914994,5.708749966597962,22.800801684927137,0.4388044379556671
97.14770219143975,0.04241708071257462,1.4403151521850568,1.6250971114758253,5.350529860210372,0.43810084304319685
98.32047979942334,0.02359141903452697,3.6167511563129375,3.143470346643816,17.942388431038125,0.5177394799962015
99.58770929529823,0.016593551459213814,3.288749212731292,2.367152928043911,3.056223148087156,0.41405686364772076
100.11900116468678,0.007637347494116069,5.34318318524917,2.626289481663428,4.348061073527788,0.3580521153060719
100.31184043579816,0.007637347494116069,16.509756628589535,8.581184375164652,73.88945610116207,0.6293852309268092
100.68571249203455,0.016593551459213814,4.299304463805505,3.135860917088632,13.151316893206968,0.4734168489045559
103.05488067997456,0.10518370293944457,2.0151164902309855,3.715651240350994,49.8859720294422,0.8160170682215023
103.75933434383046,0.005799506445471844,9.44576290266817,4.135846185425553,24.934795920431498,0.4148479746665649
